altitude_geometrique_km,altitude_geopotentielle_km,temperature_k,temperature_c,pression_pa,pression_hpa
5.700000000000000000e+01,5.649343334321832089e+01,2.552683866389886873e+02,-1.788161336101128995e+01,3.278179821729556664e+01,3.278179821729556576e-01
5.710000000000000142e+01,5.659166228293512546e+01,2.549933456077816345e+02,-1.815665439221834276e+01,3.235343223583421235e+01,3.235343223583421191e-01
5.720000000000000284e+01,5.668988815968155137e+01,2.547183131528916533e+02,-1.843168684710832395e+01,3.193022365568031873e+01,3.193022365568031762e-01
5.729999999999999716e+01,5.678811097360082982e+01,2.544432892739176566e+02,-1.870671072608232066e+01,3.151211567963381199e+01,3.151211567963381199e-01
5.739999999999999858e+01,5.688633072483624886e+01,2.541682739704584719e+02,-1.898172602954150534e+01,3.109905207773380198e+01,3.109905207773380198e-01
5.750000000000000000e+01,5.698454741353102548e+01,2.538932672421130974e+02,-1.925673275788687988e+01,3.069097718217432558e+01,3.069097718217432824e-01
5.760000000000000142e+01,5.708276103982841221e+01,2.536182690884804174e+02,-1.953173091151955987e+01,3.028783588225989476e+01,3.028783588225989476e-01
5.770000000000000284e+01,5.718097160387161892e+01,2.533432795091594301e+02,-1.980672049084054720e+01,2.988957361940139279e+01,2.988957361940139390e-01
5.779999999999999716e+01,5.727917910580388394e+01,2.530682985037491051e+02,-2.008170149625087220e+01,2.949613638215186384e+01,2.949613638215186628e-01
5.789999999999999858e+01,5.737738354576840294e+01,2.527933260718484405e+02,-2.035667392815153676e+01,2.910747070128163827e+01,2.910747070128164027e-01
5.800000000000000000e+01,5.747558492390837159e+01,2.525183622130565482e+02,-2.063163778694342909e+01,2.872352364489312748e+01,2.872352364489312859e-01
5.810000000000000142e+01,5.757378324036697848e+01,2.522434069269724262e+02,-2.090659307302755110e+01,2.834424281357410891e+01,2.834424281357411091e-01
5.820000000000000284e+01,5.767197849528742637e+01,2.519684602131951863e+02,-2.118153978680479099e+01,2.796957633559019740e+01,2.796957633559019607e-01
5.829999999999999716e+01,5.777017068881286832e+01,2.516935220713239403e+02,-2.145647792867603698e+01,2.759947286211560424e+01,2.759947286211560380e-01
5.839999999999999858e+01,5.786835982108646448e+01,2.514185925009578852e+02,-2.173140749904209201e+01,2.723388156250209136e+01,2.723388156250209358e-01
5.850000000000000000e+01,5.796654589225138920e+01,2.511436715016961045e+02,-2.200632849830387272e+01,2.687275211958576193e+01,2.687275211958576326e-01
5.860000000000000142e+01,5.806472890245076712e+01,2.508687590731378236e+02,-2.228124092686215363e+01,2.651603472503191838e+01,2.651603472503191727e-01
5.870000000000000284e+01,5.816290885182775838e+01,2.505938552148822680e+02,-2.255614478511770926e+01,2.616368007471681878e+01,2.616368007471681634e-01
5.879999999999999716e+01,5.826108574052546629e+01,2.503189599265286915e+02,-2.283104007347128572e+01,2.581563936414683269e+01,2.581563936414683069e-01
5.889999999999999858e+01,5.835925956868702968e+01,2.500440732076763197e+02,-2.310592679232365754e+01,2.547186428391451685e+01,2.547186428391451929e-01
5.900000000000000000e+01,5.845743033645553766e+01,2.497691950579244633e+02,-2.338080494207551396e+01,2.513230701519122690e+01,2.513230701519122423e-01
5.910000000000000142e+01,5.855559804397410772e+01,2.494943254768724614e+02,-2.365567452312751584e+01,2.479692022525606987e+01,2.479692022525606943e-01
5.920000000000000284e+01,5.865376269138583609e+01,2.492194644641196533e+02,-2.393053553588032401e+01,2.446565706306104460e+01,2.446565706306104426e-01
5.929999999999999716e+01,5.875192427883378343e+01,2.489446120192653780e+02,-2.420538798073459930e+01,2.413847115483200412e+01,2.413847115483200301e-01
5.939999999999999858e+01,5.885008280646105305e+01,2.486697681419090316e+02,-2.448023185809094571e+01,2.381531659970518788e+01,2.381531659970518855e-01
5.950000000000000000e+01,5.894823827441069142e+01,2.483949328316500385e+02,-2.475506716834993881e+01,2.349614796539923844e+01,2.349614796539923889e-01
5.960000000000000142e+01,5.904639068282575920e+01,2.481201060880878515e+02,-2.502989391191212576e+01,2.318092028392207737e+01,2.318092028392207682e-01
5.970000000000000284e+01,5.914454003184930286e+01,2.478452879108219236e+02,-2.530471208917805370e+01,2.286958904731285713e+01,2.286958904731285769e-01
5.979999999999999716e+01,5.924268632162437598e+01,2.475704782994517359e+02,-2.557952170054824137e+01,2.256211020341841689e+01,2.256211020341841733e-01
5.989999999999999858e+01,5.934082955229398237e+01,2.472956772535768266e+02,-2.585432274642315065e+01,2.225844015170416412e+01,2.225844015170416468e-01
6.000000000000000000e+01,5.943896972400116141e+01,2.470208847727967338e+02,-2.612911522720324342e+01,2.195853573909892020e+01,2.195853573909891943e-01
6.010000000000000142e+01,5.953710683688890981e+01,2.467461008567110241e+02,-2.640389914328895316e+01,2.166235425587383290e+01,2.166235425587383356e-01
6.020000000000000284e+01,5.963524089110025272e+01,2.464713255049192639e+02,-2.667867449508071331e+01,2.136985343155484429e+01,2.136985343155484440e-01
6.029999999999999716e+01,5.973337188677816556e+01,2.461965587170211052e+02,-2.695344128297887210e+01,2.108099143086856131e+01,2.108099143086856198e-01
6.039999999999999858e+01,5.983149982406564504e+01,2.459218004926161711e+02,-2.722819950738380612e+01,2.079572684972107410e+01,2.079572684972107455e-01
6.050000000000000000e+01,5.992962470310565237e+01,2.456470508313041421e+02,-2.750294916869583517e+01,2.051401871121020903e+01,2.051401871121020792e-01
6.060000000000000142e+01,6.002774652404117006e+01,2.453723097326846982e+02,-2.777769026731527902e+01,2.023582646166990884e+01,2.023582646166990906e-01
6.070000000000000284e+01,6.012586528701515931e+01,2.450975771963575482e+02,-2.805242280364242902e+01,1.996110996674731908e+01,1.996110996674732019e-01
6.079999999999999716e+01,6.022398099217055290e+01,2.448228532219224292e+02,-2.832714677807754811e+01,1.968982950751220073e+01,1.968982950751220207e-01
6.089999999999999858e+01,6.032209363965030491e+01,2.445481378089791349e+02,-2.860186219102084237e+01,1.942194577659810761e+01,1.942194577659810684e-01
6.100000000000000000e+01,6.042020322959734102e+01,2.442734309571274309e+02,-2.887656904287254633e+01,1.915741987437543514e+01,1.915741987437543647e-01
6.110000000000000142e+01,6.051830976215457980e+01,2.439987326659671396e+02,-2.915126733403283765e+01,1.889621330515596043e+01,1.889621330515595943e-01
6.120000000000000284e+01,6.061641323746495402e+01,2.437240429350981117e+02,-2.942595706490186558e+01,1.863828797342879184e+01,1.863828797342879096e-01
6.129999999999999716e+01,6.071451365567134673e+01,2.434493617641201979e+02,-2.970063823587977936e+01,1.838360618012719172e+01,1.838360618012719050e-01
6.139999999999999858e+01,6.081261101691666937e+01,2.431746891526333059e+02,-2.997531084736667140e+01,1.813213061892653499e+01,1.813213061892653410e-01
6.150000000000000000e+01,6.091070532134380500e+01,2.429000251002373147e+02,-3.024997489976266252e+01,1.788382437257255120e+01,1.788382437257255153e-01
6.160000000000000142e+01,6.100879656909562954e+01,2.426253696065322174e+02,-3.052463039346775986e+01,1.763865090924042534e+01,1.763865090924042478e-01
6.170000000000000284e+01,6.110688476031500471e+01,2.423507226711179499e+02,-3.079927732888202740e+01,1.739657407892354612e+01,1.739657407892354624e-01
6.179999999999999716e+01,6.120496989514479935e+01,2.420760842935945334e+02,-3.107391570640544387e+01,1.715755810985278274e+01,1.715755810985278296e-01
6.189999999999999858e+01,6.130305197372787518e+01,2.418014544735619324e+02,-3.134854552643804482e+01,1.692156760494497547e+01,1.692156760494497592e-01
6.200000000000000000e+01,6.140113099620705839e+01,2.415268332106202251e+02,-3.162316678937975212e+01,1.668856753828156769e+01,1.668856753828156791e-01
6.210000000000000142e+01,6.149920696272518938e+01,2.412522205043694328e+02,-3.189777949563054449e+01,1.645852325161597207e+01,1.645852325161597240e-01
6.220000000000000284e+01,6.159727987342509437e+01,2.409776163544096903e+02,-3.217238364559028696e+01,1.623140045091045991e+01,1.623140045091046035e-01
6.229999999999999716e+01,6.169534972844959242e+01,2.407030207603411327e+02,-3.244697923965884456e+01,1.600716520290183809e+01,1.600716520290183797e-01
6.239999999999999858e+01,6.179341652794148132e+01,2.404284337217638381e+02,-3.272156627823613917e+01,1.578578393169560812e+01,1.578578393169560723e-01
6.250000000000000000e+01,6.189148027204355884e+01,2.401538552382779983e+02,-3.299614476172197897e+01,1.556722341538900878e+01,1.556722341538900878e-01
6.260000000000000142e+01,6.198954096089862986e+01,2.398792853094838051e+02,-3.327071469051617214e+01,1.535145078272205588e+01,1.535145078272205643e-01
6.270000000000000284e+01,6.208759859464946373e+01,2.396047239349814788e+02,-3.354527606501849846e+01,1.513843350975662183e+01,1.513843350975662139e-01
6.279999999999999716e+01,6.218565317343882981e+01,2.393301711143712680e+02,-3.381982888562870926e+01,1.492813941658356214e+01,1.492813941658356347e-01
6.289999999999999858e+01,6.228370469740949034e+01,2.390556268472533930e+02,-3.409437315274658431e+01,1.472053666405739136e+01,1.472053666405739036e-01
6.300000000000000000e+01,6.238175316670420756e+01,2.387810911332281876e+02,-3.436890886677178969e+01,1.451559375055843226e+01,1.451559375055843093e-01
6.310000000000000142e+01,6.247979858146572241e+01,2.385065639718959574e+02,-3.464343602810401990e+01,1.431327950878220001e+01,1.431327950878220068e-01
6.320000000000000284e+01,6.257784094183676871e+01,2.382320453628570363e+02,-3.491795463714294101e+01,1.411356310255590607e+01,1.411356310255590663e-01
6.329999999999999716e+01,6.267588024796007318e+01,2.379575353057117866e+02,-3.519246469428819069e+01,1.391641402368173885e+01,1.391641402368173908e-01
6.339999999999999858e+01,6.277391649997834833e+01,2.376830338000605991e+02,-3.546696619993937816e+01,1.372180208880683949e+01,1.372180208880683927e-01
6.350000000000000000e+01,6.287194969803432087e+01,2.374085408455038930e+02,-3.574145915449608424e+01,1.352969743631981103e+01,1.352969743631980970e-01
6.360000000000000142e+01,6.296997984227067491e+01,2.371340564416420875e+02,-3.601594355835788974e+01,1.334007052327333653e+01,1.334007052327333687e-01
6.370000000000000284e+01,6.306800693283010872e+01,2.368595805880756586e+02,-3.629041941192431864e+01,1.315289212233303573e+01,1.315289212233303473e-01
6.379999999999999716e+01,6.316603096985529930e+01,2.365851132844051392e+02,-3.656488671559483805e+01,1.296813331875209840e+01,1.296813331875209807e-01
6.389999999999999858e+01,6.326405195348893784e+01,2.363106545302309485e+02,-3.683934546976902880e+01,1.278576550737158790e+01,1.278576550737158812e-01
6.400000000000000000e+01,6.336206988387367289e+01,2.360362043251537045e+02,-3.711379567484627273e+01,1.260576038964641121e+01,1.260576038964641155e-01
6.409999999999999432e+01,6.346008476115215302e+01,2.357617626687739403e+02,-3.738823733122603699e+01,1.242808997069641208e+01,1.242808997069641264e-01
6.420000000000000284e+01,6.355809658546704100e+01,2.354873295606922738e+02,-3.766267043930770342e+01,1.225272655638268837e+01,1.225272655638268843e-01
6.429999999999999716e+01,6.365610535696097827e+01,2.352129050005092381e+02,-3.793709499949073916e+01,1.207964275040870739e+01,1.207964275040870755e-01
6.440000000000000568e+01,6.375411107577657788e+01,2.349384889878255649e+02,-3.821151101217441237e+01,1.190881145144651576e+01,1.190881145144651598e-01
6.450000000000000000e+01,6.385211374205646706e+01,2.346640815222418723e+02,-3.848591847775810493e+01,1.174020585028702790e+01,1.174020585028702768e-01
6.459999999999999432e+01,6.395011335594327306e+01,2.343896826033588354e+02,-3.876031739664114184e+01,1.157379942701511055e+01,1.157379942701511066e-01
6.470000000000000284e+01,6.404810991757956629e+01,2.341152922307771860e+02,-3.903470776922279128e+01,1.140956594820867132e+01,1.140956594820867198e-01
6.479999999999999716e+01,6.414610342710797397e+01,2.338409104040976558e+02,-3.930908959590232143e+01,1.124747946416178657e+01,1.124747946416178590e-01
6.490000000000000568e+01,6.424409388467104520e+01,2.335665371229210336e+02,-3.958346287707894362e+01,1.108751430613176581e+01,1.108751430613176547e-01
6.500000000000000000e+01,6.434208129041138591e+01,2.332921723868480797e+02,-3.985782761315189759e+01,1.092964508360964615e+01,1.092964508360964593e-01
6.509999999999999432e+01,6.444006564447155938e+01,2.330178161954796110e+02,-4.013218380452036627e+01,1.077384668161453263e+01,1.077384668161453229e-01
6.520000000000000284e+01,6.453804694699411471e+01,2.327434685484164447e+02,-4.040653145158353254e+01,1.062009425801089257e+01,1.062009425801089257e-01
6.529999999999999716e+01,6.463602519812160097e+01,2.324691294452595116e+02,-4.068087055474046565e+01,1.046836324084925174e+01,1.046836324084925163e-01
6.540000000000000568e+01,6.473400039799656724e+01,2.321947988856096003e+02,-4.095520111439037692e+01,1.031862932572957270e+01,1.031862932572957248e-01
6.550000000000000000e+01,6.483197254676153420e+01,2.319204768690676701e+02,-4.122952313093230714e+01,1.017086847318782183e+01,1.017086847318782183e-01
6.559999999999999432e+01,6.492994164455903672e+01,2.316461633952346801e+02,-4.150383660476529712e+01,1.002505690610472655e+01,1.002505690610472622e-01
6.570000000000000284e+01,6.502790769153156702e+01,2.313718584637115896e+02,-4.177814153628838767e+01,9.881171107137268095e+00,9.881171107137268206e-02
6.579999999999999716e+01,6.512587068782166000e+01,2.310975620740993293e+02,-4.205243792590064800e+01,9.739187816172233170e+00,9.739187816172233114e-02
6.590000000000000568e+01,6.522383063357179367e+01,2.308232742259989436e+02,-4.232672577400103364e+01,9.599084027802160080e+00,9.599084027802159969e-02
6.600000000000000000e+01,6.532178752892446028e+01,2.305489949190115055e+02,-4.260100508098847172e+01,9.460836988822963534e+00,9.460836988822964033e-02
6.609999999999999432e+01,6.541974137402212364e+01,2.302747241527380311e+02,-4.287527584726194618e+01,9.324424195753362454e+00,9.324424195753362732e-02
6.620000000000000284e+01,6.551769216900727599e+01,2.300004619267795931e+02,-4.314953807322038415e+01,9.189823392376094802e+00,9.189823392376095246e-02
6.629999999999999716e+01,6.561563991402236695e+01,2.297262082407373498e+02,-4.342379175926262747e+01,9.057012567300402495e+00,9.057012567300402883e-02
6.640000000000000568e+01,6.571358460920984612e+01,2.294519630942124024e+02,-4.369803690578757482e+01,8.925969951545848602e+00,8.925969951545847936e-02
6.650000000000000000e+01,6.581152625471216311e+01,2.291777264868059092e+02,-4.397227351319406807e+01,8.796674016147301600e+00,8.796674016147301711e-02
6.659999999999999432e+01,6.590946485067175331e+01,2.289034984181190850e+02,-4.424650158188089222e+01,8.669103469780834459e+00,8.669103469780833904e-02
6.670000000000000284e+01,6.600740039723103791e+01,2.286292788877530882e+02,-4.452072111224688911e+01,8.543237256410375124e+00,8.543237256410375624e-02
6.679999999999999716e+01,6.610533289453242389e+01,2.283550678953092188e+02,-4.479493210469075848e+01,8.419054552955094195e+00,8.419054552955093640e-02
6.690000000000000568e+01,6.620326234271831822e+01,2.280808654403886919e+02,-4.506913455961128534e+01,8.296534766977231357e+00,8.296534766977231579e-02
6.700000000000000000e+01,6.630118874193114209e+01,2.278066715225927794e+02,-4.534332847740719785e+01,8.175657534390241565e+00,8.175657534390241843e-02
6.709999999999999432e+01,6.639911209231325984e+01,2.275324861415228668e+02,-4.561751385847711049e+01,8.056402717187122420e+00,8.056402717187122198e-02
6.720000000000000284e+01,6.649703239400706423e+01,2.272583092967801974e+02,-4.589169070321977983e+01,7.938750401188694461e+00,7.938750401188694739e-02
6.729999999999999716e+01,6.659494964715493381e+01,2.269841409879661569e+02,-4.616585901203382036e+01,7.822680893811888581e+00,7.822680893811888303e-02
6.740000000000000568e+01,6.669286385189921873e+01,2.267099812146821591e+02,-4.644001878531781813e+01,7.708174721857603551e+00,7.708174721857603828e-02
6.750000000000000000e+01,6.679077500838226911e+01,2.264358299765295897e+02,-4.671417002347038760e+01,7.595212629318171871e+00,7.595212629318172370e-02
6.759999999999999432e+01,6.688868311674644929e+01,2.261616872731099193e+02,-4.698831272689005800e+01,7.483775575204230535e+00,7.483775575204230923e-02
6.770000000000000284e+01,6.698658817713409519e+01,2.258875531040245050e+02,-4.726244689597547222e+01,7.373844731390805762e+00,7.373844731390805096e-02
6.779999999999999716e+01,6.708449018968752853e+01,2.256134274688749031e+02,-4.753657253112507419e+01,7.265401480482665875e+00,7.265401480482665264e-02
6.790000000000000568e+01,6.718238915454904259e+01,2.253393103672626410e+02,-4.781068963273733630e+01,7.158427413698432495e+00,7.158427413698432995e-02
6.800000000000000000e+01,6.728028507186098750e+01,2.250652017987892179e+02,-4.808479820121075932e+01,7.052904328773551335e+00,7.052904328773551557e-02
6.809999999999999432e+01,6.737817794176564234e+01,2.247911017630561901e+02,-4.835889823694378720e+01,6.948814227882041727e+00,6.948814227882041394e-02
6.820000000000000284e+01,6.747606776440528620e+01,2.245170102596651702e+02,-4.863298974033480704e+01,6.846139315576682982e+00,6.846139315576682538e-02
6.829999999999999716e+01,6.757395453992224077e+01,2.242429272882177145e+02,-4.890707271178226279e+01,6.744861996747534505e+00,6.744861996747535116e-02
6.840000000000000568e+01,6.767183826845874250e+01,2.239688528483154926e+02,-4.918114715168448470e+01,6.644964874598840332e+00,6.644964874598840998e-02
6.850000000000000000e+01,6.776971895015708469e+01,2.236947869395601458e+02,-4.945521306043983145e+01,6.546430748643881081e+00,6.546430748643880526e-02
6.859999999999999432e+01,6.786759658515950377e+01,2.234207295615533440e+02,-4.972927043844663331e+01,6.449242612717802636e+00,6.449242612717802359e-02
6.870000000000000284e+01,6.796547117360826462e+01,2.231466807138968420e+02,-5.000331928610313525e+01,6.353383653008410015e+00,6.353383653008409793e-02
6.879999999999999716e+01,6.806334271564558946e+01,2.228726403961923381e+02,-5.027735960380763913e+01,6.258837246104362428e+00,6.258837246104362317e-02
6.890000000000000568e+01,6.816121121141372896e+01,2.225986086080415589e+02,-5.055139139195841835e+01,6.165586957061159445e+00,6.165586957061159473e-02
6.900000000000000000e+01,6.825907666105489113e+01,2.223245853490462878e+02,-5.082541465095368949e+01,6.073616537484393341e+00,6.073616537484393535e-02
6.909999999999999432e+01,6.835693906471126979e+01,2.220505706188084218e+02,-5.109942938119155542e+01,5.982909923630352012e+00,5.982909923630352206e-02
6.920000000000000284e+01,6.845479842252511560e+01,2.217765644169296593e+02,-5.137343558307031799e+01,5.893451234523508830e+00,5.893451234523508497e-02
6.929999999999999716e+01,6.855265473463857973e+01,2.215025667430119540e+02,-5.164743325698802323e+01,5.805224770091425235e+00,5.805224770091425152e-02
6.940000000000000568e+01,6.865050800119387020e+01,2.212285775966571464e+02,-5.192142240334283088e+01,5.718215009316106823e+00,5.718215009316107017e-02
6.950000000000000000e+01,6.874835822233316662e+01,2.209545969774671335e+02,-5.219540302253284381e+01,5.632406608402298787e+00,5.632406608402298898e-02
6.959999999999999432e+01,6.884620539819860596e+01,2.206806248850438692e+02,-5.246937511495610806e+01,5.547784398962329888e+00,5.547784398962329888e-02
6.970000000000000284e+01,6.894404952893238203e+01,2.204066613189892792e+02,-5.274333868101069811e+01,5.464333386217410826e+00,5.464333386217410521e-02
6.979999999999999716e+01,6.904189061467663180e+01,2.201327062789054025e+02,-5.301729372109457472e+01,5.382038747215291963e+00,5.382038747215291824e-02
6.990000000000000568e+01,6.913972865557352065e+01,2.198587597643941081e+02,-5.329124023560586920e+01,5.300885829064013954e+00,5.300885829064014287e-02
7.000000000000000000e+01,6.923756365176512872e+01,2.195848217750576055e+02,-5.356517822494237180e+01,5.220860147181991096e+00,5.220860147181990984e-02
7.009999999999999432e+01,6.933539560339362140e+01,2.193108923104978203e+02,-5.383910768950215697e+01,5.141947383563662655e+00,5.141947383563662960e-02
7.020000000000000284e+01,6.943322451060110723e+01,2.190369713703168770e+02,-5.411302862968310023e+01,5.064133385061351689e+00,5.064133385061351383e-02
7.029999999999999716e+01,6.953105037352969475e+01,2.187630589541168433e+02,-5.438694104588313394e+01,4.987404161682542636e+00,4.987404161682542497e-02
7.040000000000000568e+01,6.962887319232146410e+01,2.184891550614998721e+02,-5.466084493850010517e+01,4.911745884902853909e+00,4.911745884902853770e-02
7.050000000000000000e+01,6.972669296711852382e+01,2.182152596920681162e+02,-5.493474030793186103e+01,4.837144885994460353e+00,4.837144885994460602e-02
7.059999999999999432e+01,6.982450969806293983e+01,2.179413728454237287e+02,-5.520862715457624859e+01,4.763587654369766611e+00,4.763587654369766389e-02
7.070000000000000284e+01,6.992232338529677804e+01,2.176674945211689760e+02,-5.548250547883100126e+01,4.691060835940362495e+00,4.691060835940362439e-02
7.079999999999999716e+01,7.002013402896213279e+01,2.173936247189060111e+02,-5.575637528109396612e+01,4.619551231490960141e+00,4.619551231490959947e-02
7.090000000000000568e+01,7.011794162920101314e+01,2.171197634382371291e+02,-5.603023656176284817e+01,4.549045795068435538e+00,4.549045795068435566e-02
7.100000000000000000e+01,7.021574618615549923e+01,2.168459106787645680e+02,-5.630408932123540922e+01,4.479531632385549855e+00,4.479531632385549966e-02
7.109999999999999432e+01,7.031354769996760012e+01,2.165720664400906799e+02,-5.657793355990929740e+01,4.410995999239504251e+00,4.410995999239504528e-02
7.120000000000000284e+01,7.041134617077938174e+01,2.162982307218177311e+02,-5.685176927818224613e+01,4.343426299945011060e+00,4.343426299945010727e-02
7.129999999999999716e+01,7.050914159873281051e+01,2.160244035235481306e+02,-5.712559647645184668e+01,4.276810085781956872e+00,4.276810085781956872e-02
7.140000000000000568e+01,7.060693398396992393e+01,2.157505848448842016e+02,-5.739941515511577563e+01,4.211135053457289779e+00,4.211135053457289862e-02
7.150000000000000000e+01,7.070472332663271686e+01,2.154767746854283530e+02,-5.767322531457162427e+01,4.146389043581296008e+00,4.146389043581295841e-02
7.159999999999999432e+01,7.080250962686318417e+01,2.152029730447830502e+02,-5.794702695521692704e+01,4.082560039157939968e+00,4.082560039157939746e-02
7.170000000000000284e+01,7.090029288480330649e+01,2.149291799225507305e+02,-5.822082007744924681e+01,4.019636164089198438e+00,4.019636164089198521e-02
7.179999999999999716e+01,7.099807310059506449e+01,2.146553953183338024e+02,-5.849460468166617488e+01,3.957605681693394661e+00,3.957605681693394939e-02
7.190000000000000568e+01,7.109585027438041038e+01,2.144582994512391565e+02,-5.869170054876082077e+01,3.896467625729604478e+00,3.896467625729604228e-02
7.200000000000000000e+01,7.119362440630129640e+01,2.142627511873973845e+02,-5.888724881260259281e+01,3.836221415746523977e+00,3.836221415746524088e-02
7.209999999999999432e+01,7.129139549649968899e+01,2.140672090070005993e+02,-5.908279099299937798e+01,3.776854813623910179e+00,3.776854813623910234e-02
7.220000000000000284e+01,7.138916354511752616e+01,2.138716729097649250e+02,-5.927832709023505231e+01,3.718355734411342262e+00,3.718355734411342428e-02
7.229999999999999716e+01,7.148692855229671750e+01,2.136761428954065423e+02,-5.947385710459343500e+01,3.660712248794612655e+00,3.660712248794612683e-02
7.240000000000000568e+01,7.158469051817918682e+01,2.134806189636416036e+02,-5.966938103635837365e+01,3.603912581225067857e+00,3.603912581225068162e-02
7.250000000000000000e+01,7.168244944290685794e+01,2.132851011141862614e+02,-5.986489888581371588e+01,3.547945108069909814e+00,3.547945108069909537e-02
7.259999999999999432e+01,7.178020532662162623e+01,2.130895893467567248e+02,-6.006041065324325245e+01,3.492798355783089281e+00,3.492798355783089531e-02
7.270000000000000284e+01,7.187795816946538707e+01,2.128940836610692031e+02,-6.025591633893077415e+01,3.438460999096735637e+00,3.438460999096735332e-02
7.279999999999999716e+01,7.197570797158003586e+01,2.126985840568399055e+02,-6.045141594316007172e+01,3.384921859232703056e+00,3.384921859232702807e-02
7.290000000000000568e+01,7.207345473310743955e+01,2.125030905337850982e+02,-6.064690946621487910e+01,3.332169902134300976e+00,3.332169902134300699e-02
7.300000000000000000e+01,7.217119845418946511e+01,2.123076030916210470e+02,-6.084239690837893022e+01,3.280194236717696832e+00,3.280194236717696998e-02
7.309999999999999432e+01,7.226893913496797950e+01,2.121121217300640183e+02,-6.103787826993595900e+01,3.228984113143034129e+00,3.228984113143033852e-02
7.320000000000000284e+01,7.236667677558480705e+01,2.119166464488303632e+02,-6.123335355116961409e+01,3.178528921104947003e+00,3.178528921104947086e-02
7.329999999999999716e+01,7.246441137618182893e+01,2.117211772476363194e+02,-6.142882275236365786e+01,3.128818188142238998e+00,3.128818188142239165e-02
7.340000000000000568e+01,7.256214293690085526e+01,2.115257141261982667e+02,-6.162428587380171052e+01,3.079841577966655919e+00,3.079841577966655961e-02
7.350000000000000000e+01,7.265987145788369617e+01,2.113302570842325849e+02,-6.181974291576739233e+01,3.031588888810420546e+00,3.031588888810420393e-02
7.359999999999999432e+01,7.275759693927220439e+01,2.111348061214555685e+02,-6.201519387854440879e+01,2.984050051792383140e+00,2.984050051792383126e-02
7.370000000000000284e+01,7.285531938120814743e+01,2.109393612375836824e+02,-6.221063876241629487e+01,2.937215129302638505e+00,2.937215129302638353e-02
7.379999999999999716e+01,7.295303878383333540e+01,2.107439224323333065e+02,-6.240607756766667080e+01,2.891074313405362695e+00,2.891074313405362847e-02
7.390000000000000568e+01,7.305075514728957842e+01,2.105484897054208204e+02,-6.260151029457915683e+01,2.845617924259639331e+00,2.845617924259639248e-02
7.400000000000000000e+01,7.314846847171861555e+01,2.103530630565627462e+02,-6.279693694343723109e+01,2.800836408558279977e+00,2.800836408558279866e-02
7.409999999999999432e+01,7.324617875726224270e+01,2.101576424854754919e+02,-6.299235751452448540e+01,2.756720337984138069e+00,2.756720337984137903e-02
7.420000000000000284e+01,7.334388600406222736e+01,2.099622279918755225e+02,-6.318777200812445471e+01,2.713260407684054520e+00,2.713260407684054548e-02
7.429999999999999716e+01,7.344159021226029438e+01,2.097668195754793885e+02,-6.338318042452058876e+01,2.670447434760047312e+00,2.670447434760047159e-02
7.440000000000000568e+01,7.353929138199822546e+01,2.095714172360035263e+02,-6.357858276399645092e+01,2.628272356777576757e+00,2.628272356777576826e-02
7.450000000000000000e+01,7.363698951341773125e+01,2.093760209731645148e+02,-6.377397902683546249e+01,2.586726230290877560e+00,2.586726230290877643e-02
7.459999999999999432e+01,7.373468460666055080e+01,2.091806307866788757e+02,-6.396936921332110160e+01,2.545800229384916236e+00,2.545800229384916069e-02
7.470000000000000284e+01,7.383237666186838055e+01,2.089852466762632162e+02,-6.416475332373676110e+01,2.505485644234043185e+00,2.505485644234043199e-02
7.479999999999999716e+01,7.393006567918295957e+01,2.087898686416340581e+02,-6.436013135836591914e+01,2.465773879676982361e+00,2.465773879676982222e-02
7.490000000000000568e+01,7.402775165874595587e+01,2.085944966825080655e+02,-6.455550331749191173e+01,2.426656453808143432e+00,2.426656453808143446e-02
7.500000000000000000e+01,7.412543460069909429e+01,2.083991307986017887e+02,-6.475086920139818858e+01,2.388124996584903847e+00,2.388124996584903986e-02
7.509999999999999432e+01,7.422311450518402864e+01,2.082037709896319200e+02,-6.494622901036805729e+01,2.350171248450894979e+00,2.350171248450895131e-02
7.520000000000000284e+01,7.432079137234245536e+01,2.080084172553150665e+02,-6.514158274468491072e+01,2.312787058974954402e+00,2.312787058974954263e-02
7.529999999999999716e+01,7.441846520231601403e+01,2.078130695953679492e+02,-6.533693040463202806e+01,2.275964385505675924e+00,2.275964385505675758e-02
7.540000000000000568e+01,7.451613599524640108e+01,2.076177280095071751e+02,-6.553227199049280216e+01,2.239695291841335312e+00,2.239695291841335353e-02
7.550000000000000000e+01,7.461380375127519926e+01,2.074223924974495787e+02,-6.572760750255039852e+01,2.203971946915124214e+00,2.203971946915124144e-02
7.559999999999999432e+01,7.471146847054411921e+01,2.072270630589117388e+02,-6.592293694108823843e+01,2.168786623495336130e+00,2.168786623495336241e-02
7.570000000000000284e+01,7.480913015319475790e+01,2.070317396936104615e+02,-6.611826030638951579e+01,2.134131696900639863e+00,2.134131696900639849e-02
7.579999999999999716e+01,7.490678879936871226e+01,2.068364224012625527e+02,-6.631357759873742452e+01,2.099999643729983934e+00,2.099999643729983864e-02
7.590000000000000568e+01,7.500444440920763611e+01,2.066411111815847050e+02,-6.650888881841527223e+01,2.066383040607120414e+00,2.066383040607120553e-02
7.600000000000000000e+01,7.510209698285309798e+01,2.064458060342937813e+02,-6.670419396570619597e+01,2.033274562939680674e+00,2.033274562939680827e-02
